Date,Service,Description,Cost,
2025-11-11,S3,GB - first 50 TB / month of storage used,0.00,
2025-11-12,S3,GB - first 50 TB / month of storage used,0.36,
2025-11-13,S3,GB - first 50 TB / month of storage used,0.63,
2025-11-14,S3,GB - first 50 TB / month of storage used,0.63,
2025-11-15,S3,GB - first 50 TB / month of storage used,0.63,
2025-11-16,S3,GB - first 50 TB / month of storage used,0.63,
2025-11-17,S3,GB - first 50 TB / month of storage used,0.63,
2025-11-18,S3,GB - first 50 TB / month of storage used,0.63,
2025-11-19,S3,GB - first 50 TB / month of storage used,0.63,
2025-11-20,S3,GB - first 50 TB / month of storage used,0.63,
2025-11-21,S3,GB - first 50 TB / month of storage used,0.63,
2025-11-22,S3,GB - first 50 TB / month of storage used,0.63,
2025-11-01,S3,1000 PUT COPY POST or LIST requests,0.00,
2025-11-02,S3,1000 PUT COPY POST or LIST requests,0.00,
2025-11-03,S3,1000 PUT COPY POST or LIST requests,0.00,
2025-11-04,S3,1000 PUT COPY POST or LIST requests,0.00,
2025-11-05,S3,1000 PUT COPY POST or LIST requests,0.00,
2025-11-06,S3,1000 PUT COPY POST or LIST requests,0.00,
2025-11-07,S3,1000 PUT COPY POST or LIST requests,0.00,
2025-11-08,S3,1000 PUT COPY POST or LIST requests,0.00,
2025-11-09,S3,1000 PUT COPY POST or LIST requests,0.00,
2025-11-10,S3,1000 PUT COPY POST or LIST requests,0.00,
2025-11-11,S3,1000 PUT COPY POST or LIST requests,0.03,
2025-11-12,S3,1000 PUT COPY POST or LIST requests,0.04,
2025-11-13,S3,1000 PUT COPY POST or LIST requests,0.00,
2025-11-14,S3,1000 PUT COPY POST or LIST requests,0.00,
2025-11-15,S3,1000 PUT COPY POST or LIST requests,0.00,
2025-11-16,S3,1000 PUT COPY POST or LIST requests,0.00,
2025-11-17,S3,1000 PUT COPY POST or LIST requests,0.00,
2025-11-18,S3,1000 PUT COPY POST or LIST requests,0.00,
2025-11-19,S3,1000 PUT COPY POST or LIST requests,0.00,
2025-11-20,S3,1000 PUT COPY POST or LIST requests,0.00,
2025-11-21,S3,1000 PUT COPY POST or LIST requests,0.00,
2025-11-22,S3,1000 PUT COPY POST or LIST requests,0.00,
2025-11-01,S3,10000 GET and all other requests,0.00,
2025-11-02,S3,10000 GET and all other requests,0.00,
2025-11-03,S3,10000 GET and all other requests,0.00,
2025-11-04,S3,10000 GET and all other requests,0.00,
2025-11-05,S3,10000 GET and all other requests,0.00,
2025-11-06,S3,10000 GET and all other requests,0.00,
2025-11-07,S3,10000 GET and all other requests,0.00,
2025-11-08,S3,10000 GET and all other requests,0.00,
2025-11-09,S3,10000 GET and all other requests,0.00,
2025-11-10,S3,10000 GET and all other requests,0.00,
2025-11-11,S3,10000 GET and all other requests,0.00,
2025-11-12,S3,10000 GET and all other requests,0.00,
2025-11-13,S3,10000 GET and all other requests,0.00,
2025-11-14,S3,10000 GET and all other requests,0.00,
2025-11-15,S3,10000 GET and all other requests,0.00,
2025-11-16,S3,10000 GET and all other requests,0.00,
2025-11-17,S3,10000 GET and all other requests,0.00,
2025-11-18,S3,10000 GET and all other requests,0.00,
2025-11-19,S3,10000 GET and all other requests,0.00,
2025-11-20,S3,10000 GET and all other requests,0.03,
2025-11-21,S3,10000 GET and all other requests,0.00,
2025-11-22,S3,10000 GET and all other requests,0.00,
2025-11-01,S3,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),0.00,
2025-11-02,S3,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),0.00,
2025-11-03,S3,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),0.00,
2025-11-04,S3,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),0.00,
2025-11-05,S3,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),0.00,
2025-11-06,S3,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),0.00,
2025-11-07,S3,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),0.00,
2025-11-08,S3,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),0.00,
2025-11-09,S3,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),0.00,
2025-11-10,S3,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),0.00,
2025-11-11,S3,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),0.00,
2025-11-12,S3,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),0.00,
2025-11-13,S3,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),0.00,
2025-11-14,S3,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),0.00,
2025-11-15,S3,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),0.00,
2025-11-16,S3,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),0.00,
2025-11-17,S3,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),0.00,
2025-11-18,S3,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),0.00,
2025-11-19,S3,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),0.00,
2025-11-20,S3,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),0.00,
2025-11-21,S3,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),0.00,
2025-11-22,S3,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),0.00,
2025-11-01,S3,1000 GetAG requests for S3 Access Grants,0.00,
2025-11-02,S3,1000 GetAG requests for S3 Access Grants,0.00,
2025-11-03,S3,1000 GetAG requests for S3 Access Grants,0.00,
2025-11-04,S3,1000 GetAG requests for S3 Access Grants,0.00,
2025-11-05,S3,1000 GetAG requests for S3 Access Grants,0.00,
2025-11-06,S3,1000 GetAG requests for S3 Access Grants,0.00,
2025-11-07,S3,1000 GetAG requests for S3 Access Grants,0.00,
2025-11-08,S3,1000 GetAG requests for S3 Access Grants,0.00,
2025-11-09,S3,1000 GetAG requests for S3 Access Grants,0.00,
2025-11-10,S3,1000 GetAG requests for S3 Access Grants,0.00,
2025-11-11,S3,1000 GetAG requests for S3 Access Grants,0.00,
2025-11-12,S3,1000 GetAG requests for S3 Access Grants,0.00,
2025-11-13,S3,1000 GetAG requests for S3 Access Grants,0.00,
2025-11-14,S3,1000 GetAG requests for S3 Access Grants,0.00,
2025-11-15,S3,1000 GetAG requests for S3 Access Grants,0.00,
2025-11-16,S3,1000 GetAG requests for S3 Access Grants,0.00,
2025-11-17,S3,1000 GetAG requests for S3 Access Grants,0.00,
2025-11-18,S3,1000 GetAG requests for S3 Access Grants,0.00,
2025-11-19,S3,1000 GetAG requests for S3 Access Grants,0.00,
2025-11-20,S3,1000 GetAG requests for S3 Access Grants,0.00,
2025-11-21,S3,1000 GetAG requests for S3 Access Grants,0.00,
2025-11-22,S3,1000 GetAG requests for S3 Access Grants,0.00,
2025-11-01,S3,1000 PUT Requests/COPY/POST or LIST Requests to S3 Table Buckets,0.00,
2025-11-02,S3,1000 PUT Requests/COPY/POST or LIST Requests to S3 Table Buckets,0.00,
2025-11-03,S3,1000 PUT Requests/COPY/POST or LIST Requests to S3 Table Buckets,0.00,
2025-11-04,S3,1000 PUT Requests/COPY/POST or LIST Requests to S3 Table Buckets,0.00,
2025-11-05,S3,1000 PUT Requests/COPY/POST or LIST Requests to S3 Table Buckets,0.00,
2025-11-06,S3,1000 PUT Requests/COPY/POST or LIST Requests to S3 Table Buckets,0.00,
2025-11-07,S3,1000 PUT Requests/COPY/POST or LIST Requests to S3 Table Buckets,0.00,
2025-11-08,S3,1000 PUT Requests/COPY/POST or LIST Requests to S3 Table Buckets,0.00,
2025-11-09,S3,1000 PUT Requests/COPY/POST or LIST Requests to S3 Table Buckets,0.00,
2025-11-10,S3,1000 PUT Requests/COPY/POST or LIST Requests to S3 Table Buckets,0.00,
2025-11-11,S3,1000 PUT Requests/COPY/POST or LIST Requests to S3 Table Buckets,0.00,
2025-11-12,S3,1000 PUT Requests/COPY/POST or LIST Requests to S3 Table Buckets,0.00,
2025-11-13,S3,1000 PUT Requests/COPY/POST or LIST Requests to S3 Table Buckets,0.00,
2025-11-14,S3,1000 PUT Requests/COPY/POST or LIST Requests to S3 Table Buckets,0.00,
2025-11-15,S3,1000 PUT Requests/COPY/POST or LIST Requests to S3 Table Buckets,0.00,
2025-11-16,S3,1000 PUT Requests/COPY/POST or LIST Requests to S3 Table Buckets,0.00,
2025-11-17,S3,1000 PUT Requests/COPY/POST or LIST Requests to S3 Table Buckets,0.00,
2025-11-18,S3,1000 PUT Requests/COPY/POST or LIST Requests to S3 Table Buckets,0.00,
2025-11-19,S3,1000 PUT Requests/COPY/POST or LIST Requests to S3 Table Buckets,0.00,
2025-11-20,S3,1000 PUT Requests/COPY/POST or LIST Requests to S3 Table Buckets,0.00,
2025-11-21,S3,1000 PUT Requests/COPY/POST or LIST Requests to S3 Table Buckets,0.00,
2025-11-22,S3,1000 PUT Requests/COPY/POST or LIST Requests to S3 Table Buckets,0.00,
2025-11-01,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Sydney),0.00,
2025-11-02,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Sydney),0.00,
2025-11-03,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Sydney),0.00,
2025-11-04,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Sydney),0.00,
2025-11-05,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Sydney),0.00,
2025-11-06,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Sydney),0.00,
2025-11-07,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Sydney),0.00,
2025-11-08,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Sydney),0.00,
2025-11-09,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Sydney),0.00,
2025-11-10,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Sydney),0.00,
2025-11-11,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Sydney),0.00,
2025-11-12,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Sydney),0.00,
2025-11-13,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Sydney),0.00,
2025-11-14,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Sydney),0.00,
2025-11-15,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Sydney),0.00,
2025-11-16,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Sydney),0.00,
2025-11-17,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Sydney),0.00,
2025-11-18,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Sydney),0.00,
2025-11-19,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Sydney),0.00,
2025-11-20,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Sydney),0.00,
2025-11-21,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Sydney),0.00,
2025-11-22,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Sydney),0.00,
2025-11-01,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Sydney),0.00,
2025-11-02,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Sydney),0.00,
2025-11-03,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Sydney),0.00,
2025-11-04,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Sydney),0.00,
2025-11-05,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Sydney),0.00,
2025-11-06,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Sydney),0.00,
2025-11-07,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Sydney),0.00,
2025-11-08,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Sydney),0.00,
2025-11-09,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Sydney),0.00,
2025-11-10,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Sydney),0.00,
2025-11-11,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Sydney),0.00,
2025-11-12,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Sydney),0.00,
2025-11-13,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Sydney),0.00,
2025-11-14,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Sydney),0.00,
2025-11-15,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Sydney),0.00,
2025-11-16,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Sydney),0.00,
2025-11-17,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Sydney),0.00,
2025-11-18,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Sydney),0.00,
2025-11-19,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Sydney),0.00,
2025-11-20,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Sydney),0.00,
2025-11-21,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Sydney),0.00,
2025-11-22,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Sydney),0.00,
2025-11-01,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),0.00,
2025-11-02,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),0.00,
2025-11-03,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),0.00,
2025-11-04,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),0.00,
2025-11-05,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),0.00,
2025-11-06,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),0.00,
2025-11-07,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),0.00,
2025-11-08,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),0.00,
2025-11-09,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),0.00,
2025-11-10,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),0.00,
2025-11-11,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),0.00,
2025-11-12,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),0.00,
2025-11-13,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),0.00,
2025-11-14,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),0.00,
2025-11-15,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),0.00,
2025-11-16,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),0.00,
2025-11-17,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),0.00,
2025-11-18,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),0.00,
2025-11-19,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),0.00,
2025-11-20,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),0.00,
2025-11-21,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),0.00,
2025-11-22,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),0.00,
2025-11-01,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Seoul),0.00,
2025-11-02,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Seoul),0.00,
2025-11-03,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Seoul),0.00,
2025-11-04,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Seoul),0.00,
2025-11-05,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Seoul),0.00,
2025-11-06,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Seoul),0.00,
2025-11-07,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Seoul),0.00,
2025-11-08,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Seoul),0.00,
2025-11-09,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Seoul),0.00,
2025-11-10,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Seoul),0.00,
2025-11-11,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Seoul),0.00,
2025-11-12,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Seoul),0.00,
2025-11-13,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Seoul),0.00,
2025-11-14,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Seoul),0.00,
2025-11-15,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Seoul),0.00,
2025-11-16,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Seoul),0.00,
2025-11-17,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Seoul),0.00,
2025-11-18,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Seoul),0.00,
2025-11-19,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Seoul),0.00,
2025-11-20,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Seoul),0.00,
2025-11-21,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Seoul),0.00,
2025-11-22,S3,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Seoul),0.00,
2025-11-01,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Jakarta),0.00,
2025-11-02,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Jakarta),0.00,
2025-11-03,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Jakarta),0.00,
2025-11-04,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Jakarta),0.00,
2025-11-05,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Jakarta),0.00,
2025-11-06,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Jakarta),0.00,
2025-11-07,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Jakarta),0.00,
2025-11-08,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Jakarta),0.00,
2025-11-09,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Jakarta),0.00,
2025-11-10,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Jakarta),0.00,
2025-11-11,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Jakarta),0.00,
2025-11-12,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Jakarta),0.00,
2025-11-13,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Jakarta),0.00,
2025-11-14,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Jakarta),0.00,
2025-11-15,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Jakarta),0.00,
2025-11-16,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Jakarta),0.00,
2025-11-17,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Jakarta),0.00,
2025-11-18,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Jakarta),0.00,
2025-11-19,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Jakarta),0.00,
2025-11-20,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Jakarta),0.00,
2025-11-21,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Jakarta),0.00,
2025-11-22,S3,GB - US East (Northern Virginia) data transfer to Asia Pacific (Jakarta),0.00,
2025-11-01,S3,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-02,S3,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-03,S3,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-04,S3,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-05,S3,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-06,S3,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
